97	9.15
76	4.05
66	2.32
88	6.17
90	7.29
74	2.93
73	3.27
66	2.41
73	4.32
80	4.19
74	3.84
67	2.63
70	2.79
70	3.27
70	2.93
90	6.71
78	4.5
65	1.96
75	3.48
80	4.83
87	6.64
80	4.06
81	4.55
75	3.73
80	4.57
72	3.61
83	6.66
80	4.3
80	4.71
90	7.29
82	5.72
82	5.22
75	3.41
75	3.6
78	3.94
65	2.41
94	7.56
74	3.74
85	5.3
75	3.55
35	0.43
78	4.49
75	3.18
70	2.82
72	3.04
77	3.48
74	3.56
81	4.34
76	3.98
77	4.38
74	3.54
76	3.64
87	6.08
86	5.57
76	3.64
84	4.71
77	4.19
86	5.24
74	3.56
74	3.36
80	3.76
80	4.05
75	3.78
78	4.13
76	3.86
78	4.16
74	3.2
72	2.92
87	5.79
83	5.02
74	3.26
77	3.9
88	6.4
72	2.95
76	3.28
70	2.98
58	1.68
87	2.04
81	3.62
83	6.19
87	4.84
74	3.5
75	3.45
77	3.12
87	4.88
74	2.85
74	3.22
83	3.69
92	5.7
77	3.46
74	3.55
77	3.48
74	3.19
75	3.37
77	3.09
77	3.38
82	4.38
74	2.71
75	2.96
80	3.25
86	5.12
78	3.57
86	4.35
83	3.98
82	4.03
79	3.34
72	2.92
106	11.7
102	10.53
91	7.14
96	9.59
96	8.35
96	7.79
88	5.78
97	8.37
94	7.73
87	5.08
88	5.7
89	6.35
84	7.65
79	5.49
84	5.13
82	4.32
87	5.36
86	6.2
81	5.23
84	4.7
91	6.1
86	4.9
78	4.59
105	7.63
80	3.82
95	7
89	6.22
97	6.71
95	7.09
100	8.09
91	6.05
72	3.24
84	4.74
85	4.85
78	4.01
85	5.11
80	3.94
72	3.25
73	3.01
71	2.73
71	2.64
80	4.35
80	3.66
90	5.45
78	3.16
86	5.86
73	3
92	5.78
81	3.97
85	4.25
78	3.2
97	7.21
71	2.83
89	5.17
74	3.23
78	4.23
80	3.98
75	3.71
82	3.88
80	4.58
81	4.2
77	3.44
80	4
81	4.02
88	5.42
74	2.83
81	3.85
85	4.59
76	3.45
73	2.88
99	9.41
87	5.62
107	9.45
101	8.56
106	9.67
95	7.51
101	7.76
108	10.89
96	9.11
100	7.44
91	5.86
77	3.8
99	7.83
51	1.03
111	12.29
98	8.32
97	7.84
112	11.84
108	11.6
93	6.12
76	3.76
97	6.82
96	7.35
97	7.95
47	0.91
51	1.08
106	9.62
99	7.36
48	0.96
82	4.5
116	12.79
110	10.72
97	7.28
119	19.03
93	6.93
97	7.3
102	9.26
108	9.84
92	6.67
87	5.4
94	6.99
84	4.86
84	4.71
99	6.99
103	9.48
96	7.1
55	0.93
42	0.54
41	0.45
53	1.15
82	4.28
87	5.02
85	5.28
46	0.81
41	0.51
41	0.55
88	5.84
88	5.44
82	4.55
82	4.55
99	7.43
99	7.1
105	10.14
100	8.48
88	5.29
86	5.13
85	4.8
98	7.23
94	6.81
82	4.02
90	5.73
99	7.5
98	7.58
93	5.59
104	10.09
33	0.26
56	1.27
46	0.68
37	0.41
87	4.49
108	11.76
107	12.17
89	5.96
110	9.59
99	8
82	4.25
41	0.5
56	1.35
40	0.45
48	0.85
115	15.4
121	15.3
112	14
116	16.2
109	11.8
122	13.8
113	13.5
112	11.8
112	12.5
112	12.4
114	12.9
119	15
107	11.78
85	5.54
107	12.56
97	8.95
86	5.59
45	0.66
82	5.67
51	0.9
47	0.87
94	8.84
77	3.74
73	3.01
84	5.3
85	5.21
106	11.63
98	9.34
98	10.61
85	5.24
50	0.93
47	0.88
49	0.91
47	0.82
53	0.99
50	0.95
49	0.83
102	9.55
50	0.78
47	0.66
81	4.48
46	0.69
108	12.48
52	0.95
51	0.92
80	3.89
85	6.3
48	0.83
51	0.86
81	4.1
46	0.73
79	3.86
50	0.96
47	0.7
90	6.62
45	0.6
46	0.7
47	0.72
90	6.07
52	0.9
57	1.42
78	3.6
48	0.83
46	0.71
77	3.36
56	1.29
50	0.89
49	0.73
46	0.72
51	1.07
46	0.74
85	5.88
88	6.73
74	2.75
50	0.91
55	1.07
50	0.86
87	5.65
74	3.52
48	0.81
52	0.93
50	0.84
48	0.85
66	2.32
50	0.86
50	0.93
55	1.16
50	0.88
101	12.77
107	12.12
113	14.36
38	0.51
117	15.8
113	15.18
99	9.25
95	8.16
115	14.99
93	8.58
102	11.78
108	14.07
87	5.78
93	6.99
93	7.72
94	7.15
92	7.35
91	8.63
93	8.35
90	7.11
86	4.92
92	7.44
86	4.74
90	7.03
86	5.08
89	5.75
87	6.45
87	5.42
87	5.96
90	5.68
77	3.84
63	1.79
58	1.55
57	1.4
110	12.8
108	11.1
117	14.8
115	14.8
115	10.9
108	12
113	14.2
112	13.8
116	15.37
121	14.32
111	11.19
113	13.3
111	14.57
107	11.01
107	9.51
90	5.63
65	1.76
103	9.87
116	15.97
72	2.59
52	1
105	8.73
94	7.23
73	2.53
98	8.87
114	12.32
107	10.4
64	1.68
93	6.08
85	4.53
69	2.49
60	1.33
71	2.55
73	3.13
90	5.31
93	4.81
60	1.5
74	2.69
72	2.85
84	4.47
60	1.59
74	3.11
72	2.56
72	2.48
83	4.36
98	8.47
87	5.33
91	5.05
88	3.86
115	8.84
95	6.52
91	6.05
71	2.46
63	1.56
70	2.04
92	5.77
101	9.04
68	2.1
71	2.22
100	5.7
92	5.74
83	3.8
65	1.72
78	3
70	2.31
65	1.96
67	1.86
82	4.23
95	5.9
68	2.31
65	1.99
90	5
67	1.95
111	11.89
90	5.33
68	2.38
61	1.47
61	1.35
60	1.59
67	1.9
98	9.04
82	5.15
107	9.9
84	4.89
90	5.35
92	5.96
92	5.33
84	4.27
86	4.84
60	1.55
82	3.95
67	2.1
84	4
79	3.21
75	2.91
77	2.37
65	1.86
71	2.39
70	2.23
83	3.64
68	2.32
73	2.7
74	2.61
71	2.46
77	2.88
67	1.78
73	2.52
73	2.72
69	2.11
69	2.22
78	3.13
66	1.79
67	2
65	2.05
76	3.31
61	1.78
66	2.15
65	2.01
69	2.7
73	3.16
68	2.26
74	2.76
70	2.35
68	2.44
72	2.75
68	2.4
68	2.27
71	2.75
64	2.11
64	2
67	2.37
72	2.95
67	2.5
69	2.49
66	1.96
62	1.95
62	1.86
62	1.79
67	1.96
57	1.42
61	1.62
58	1.63
54	1.17
77	2.74
92	4.79
92	5.4
102	8.75
87	4.83
72	2.43
72	2.39
90	5.34
86	4.33
102	7.93
89	5.18
79	3.57
72	2.43
62	1.97
100	6.95
94	5.93
72	2.59
83	3.64
82	3.93
79	3.46
62	1.54
97	5.89
96	6.04
86	4.48
92	5.49
77	3.12
91	4.9
89	5.32
92	5.73
81	3.8
96	5.41
99	6.3
91	5.15
76	2.82
108	8.69
91	4.53
93	5.33
86	4.26
81	3.04
77	2.92
77	2.92
68	1.96
109	10.12
88	3.8
76	2.58
82	3.39
74	2.72
69	1.89
114	11.08
91	5
78	3.36
77	2.87
87	3.89
76	2.89
82	3.32
74	2.6
83	4.09
79	2.85
79	3.18
91	5.17
77	3.69
85	5.04
72	2.96
66	2.16
77	4.04
75	3.39
68	2.52
78	3.91
78	3.37
76	3.43
73	3.08
64	1.84
101	9.75
66	2.11
73	3.35
65	1.93
92	6.81
82	4.38
77	4.07
71	2.71
63	1.88
71	3.07
67	2.37
61	1.64
62	1.75
70	2.59
95	7.61
87	5.36
63	1.98
75	3.18
85	5.09
94	7.85
76	3.69
66	2.42
75	3.95
65	2.14
65	2.46
76	3.87
81	4.96
85	5.25
82	4.72
78	4.44
81	4.94
57	1.52
37	0.47
63	2.06
65	2.31
85	5.67
95	6.08
88	6.17
68	2.74
66	2.46
55	1.23
45	0.64
40	0.41
37	0.31
105	9.55
85	5.11
82	3.91
70	2.61
67	2.28
40	0.5
35	0.33
115	13.87
116	11.91
119	13.32
107	10.26
122	15.75
103	9
110	9.72
110	11.01
107	8.38
105	8.61
95	6.29
80	3.52
82	3.82
72	2.91
71	2.55
97	8.03
113	11.05
100	7.2
97	6.63
110	11.29
91	5.78
92	6.34
100	6.95
99	6.18
115	4.95
119	10.61
135	20.58
75	3.29
95	2.26
68	2.16
75	2.84
80	4.71
109	16.17
156	47.5
125	24.51
159	46.93
148	39.73
125	25.15
64	2.52
87	7.24
127	22.38
80	4.85
122	19.24
88	8.33
113	17.43
71	3.7
71	3.54
106	13.89
88	7.08
142	24.5
103	12.09
157	46.43
108	14.3
135	23.23
84	5.16
53	0.81
51	0.74
92	5.52
121	12.65
115	12.35
107	8.65
126	15.99
117	11.68
98	6.5
79	3.24
97	6.88
110	9.26
139	22.09
115	12.79
110	9.13
87	4.44
108	8.81
98	7.05
102	7.2
66	1.16
94	5.23
81	3.46
90	5.04
82	3.59
61	1.52
132	16.49
125	14.12
89	4.88
131	17.59
144	24.12
82	3.4
107	7.3
123	14.2
99	6
86	4.55
94	5.7
82	3.68
108	8.72
133	16.44
78	3.11
95	5.77
91	5.15
98	6.36
92	5.32
100	7.29
83	3.74
98	6.7
96	6.22
83	3.82
107	7.76
82	3.65
88	4.56
100	6.71
78	3.29
83	3.95
61	1.97
153	40.87
124	20.63
97	8.84
94	7.41
105	11.57
103	11.42
98	8.86
73	2.78
23	0.11
23	0.12
24	0.14
90	6.53
61	13.32
98	9.18
90	6.05
87	5.24
101	8.47
85	5.2
70	3.01
119	17.75
117	18.18
97	8.65
110	12.12
96	8.42
113	14.88
83	4.28
98	9.29
85	4.74
87	5.51
87	5.18
100	8.44
77	3.92
139	26.04
108	11.36
110	12.02
134	29.73
115	15.48
99	8.4
96	8.18
108	13.02
93	6.8
150	32.31
130	23.03
139	25.31
120	14.89
